data_id,country,event_type,sub_event_type,fatalities,notes
8059589,Nigeria,Protests,Peaceful protest,0,"['thousand', 'university', 'student', 'blocked', 'road', 'leading', 'government', 'house', 'kaduna', 'kaduna', 'north', 'lga', 'kaduna', 'demonstration', 'raise', 'tuition', 'fee', 'size', 'thousand']"
8059619,Democratic Republic of Congo,Protests,Peaceful protest,0,"['group', 'people', 'blocked', 'unspecified', 'mean', 'national', 'road', 'luvungi', 'uvira', 'sud', 'kivu', 'protest', 'killing', 'civilian', 'fardc', 'civilian', 'president', 'motorcycle', 'association', 'size', 'report']"
8059621,Democratic Republic of Congo,Protests,Peaceful protest,0,"['around', 'worker', 'air', 'transport', 'authority', 'rva', 'protested', 'city', 'kindu', 'kindu', 'maniema', 'demand', 'departure', 'two', 'manager', 'accuse', 'mismanagement', 'particular', 'failing', 'pay', 'salary', 'size', 'report']"
8059624,Algeria,Protests,Peaceful protest,0,"['functionary', 'land', 'agency', 'held', 'protest', 'sit', 'jijel', 'jijel', 'demand', 'improvement', 'wage', 'size', 'report']"
8059371,South Africa,Protests,Peaceful protest,0,"['samwu', 'member', 'marched', 'tshwane', 'house', 'pretoria', 'city', 'tshwane', 'gauteng', 'demonstration', 'demand', 'salary', 'increase', 'group', 'also', 'demonstrated', 'next', 'day', 'coded', 'separately', 'size']"
8059657,Namibia,Protests,Peaceful protest,0,"['member', 'church', 'took', 'street', 'windhoek', 'windhoek', 'east', 'khomas', 'demonstration', 'sex', 'marriage', 'legalization', 'homosexuality', 'country', 'size', 'report']"
8059421,Democratic Republic of Congo,Protests,Peaceful protest,0,"['group', 'people', 'including', 'member', 'unc', 'greater', 'katanga', 'marched', 'street', 'lubumbashi', 'lubumbashi', 'haut', 'katanga', 'express', 'support', 'vital', 'kamerhe', 'demand', 'acquittal', 'end', 'appeal', 'trial', 'whose', 'hearing', 'resumed', 'day', 'kamerhe', 'president', 'former', 'chief', 'staff', 'detained', 'allegedly', 'embezzling', 'country', 'emergency', 'program', 'fund', 'size', 'report']"
8059431,Tunisia,Protests,Peaceful protest,0,"['teacher', 'supported', 'tunisian', 'union', 'educator', 'protested', 'front', 'government', 'headquarters', 'kasbah', 'la', 'medina', 'tunis', 'demand', 'new', 'work', 'promotion', 'size', 'report']"
8059688,Sudan,Protests,Peaceful protest,0,"['idp', 'demonstrated', 'kalma', 'idp', 'camp', 'beliel', 'locality', 'south', 'darfur', 'state', 'organized', 'visit', 'prosecutor', 'international', 'criminal', 'court', 'demonstrator', 'called', 'several', 'figure', 'linked', 'crime', 'humanity', 'darfur', 'including', 'ahmed', 'haroun', 'face', 'trial', 'icc', 'size', 'report']"
8059433,Tunisia,Protests,Peaceful protest,0,"['health', 'worker', 'protested', 'front', 'governor', 'headquarters', 'kebili', 'kebeli', 'nord', 'kebili', 'demand', 'implementation', 'clear', 'measure', 'recruitment', 'process', 'tunisian', 'health', 'worker', 'world', 'health', 'organization', 'bureau', 'tunisia', 'size', 'report']"
8059436,Algeria,Protests,Peaceful protest,0,"['dozen', 'lawyer', 'held', 'protest', 'sit', 'tizi', 'ouzou', 'tizi', 'ouzou', 'denounce', 'arrest', 'colleague', 'kherrata', 'participation', 'hirak', 'protest', 'size', 'dozen']"
8059438,Morocco,Protests,Peaceful protest,0,"['resident', 'anaam', 'mediouna', 'held', 'protest', 'sit', 'front', 'prefecture', 'casablanca', 'casablanca', 'demand', 'justice', 'arrest', 'real', 'estate', 'promoter', 'tried', 'expel', 'home', 'size', 'report']"
8059441,Mauritania,Protests,Peaceful protest,0,"['worker', 'auto', 'garage', 'held', 'protest', 'sit', 'le', 'ksar', 'area', 'nouakchott', 'nouakchott', 'ouest', 'nouakchott', 'denounce', 'financial', 'fine', 'received', 'local', 'authority', 'size', 'report']"
8059442,Mauritania,Protests,Peaceful protest,0,"['teacher', 'held', 'protest', 'front', 'ministry', 'education', 'nouakchott', 'nouakchott', 'demand', 'improvement', 'working', 'condition', 'size', 'report']"
8059443,Mauritania,Protests,Peaceful protest,0,"['teacher', 'union', 'group', 'held', 'protest', 'el', 'ayoun', 'assaba', 'kankossa', 'denounce', 'ministry', 'education', 'response', 'demand', 'socio', 'professional', 'improvement', 'condition', 'size', 'report']"
8059717,South Africa,Protests,Peaceful protest,0,"['student', 'university', 'gathered', 'launch', 'accommodation', 'project', 'alice', 'amathole', 'eastern', 'cape', 'demonstration', 'demand', 'payment', 'late', 'allowance', 'national', 'student', 'financial', 'aid', 'scheme', 'nsfas', 'size', 'report']"
8059469,Egypt,Protests,Peaceful protest,0,"['approximately', 'employee', 'egyptian', 'iron', 'steel', 'company', 'gathered', 'outside', 'company', 'headquarters', 'cairo', 'helwan', 'helwan', 'cairo', 'demand', 'compensation', 'company', 'began', 'liquidation', 'process', 'shut', 'operation', 'day', 'size', 'approximately']"
8059486,South Africa,Protests,Peaceful protest,0,"['member', 'good', 'party', 'gathered', 'outside', 'cape', 'town', 'civic', 'centre', 'city', 'cape', 'town', 'gauteng', 'demonstration', 'demand', 'clarification', 'whether', 'municipality', 'legally', 'accountable', 'provincial', 'government', 'size', 'report']"
8059487,South Africa,Protests,Peaceful protest,0,"['supporter', 'paramount', 'chief', 'chainouqua', 'clan', 'khoisan', 'group', 'gathered', 'outside', 'western', 'cape', 'high', 'court', 'city', 'cape', 'town', 'gauteng', 'demonstration', 'support', 'land', 'occupation', 'group', 'grabouw', 'size', 'report']"
8059760,Nigeria,Protests,Protest with intervention,0,"['hundred', 'people', 'took', 'street', 'benin', 'city', 'oredo', 'lga', 'edo', 'demonstration', 'insecurity', 'country', 'member', 'state', 'public', 'work', 'volunteer', 'scheme', 'puwov', 'destroyed', 'banner', 'allegedly', 'destroyed', 'laptop', 'group', 'demonstrator', 'claiming', 'demonstration', 'governor', 'administration', 'size', 'hundred']"
8059249,Cameroon,Protests,Peaceful protest,0,"['hundred', 'resident', 'demonstrated', 'mbefi', 'neighborhood', 'bamenda', 'town', 'bamenda', 'subdivision', 'mezam', 'nord', 'ouest', 'killing', 'local', 'businessman', 'suspected', 'ambazonian', 'separatist', 'size', 'hundred']"
8059769,Algeria,Protests,Peaceful protest,0,"['lawyer', 'held', 'protest', 'sit', 'bejaia', 'bejaia', 'denounce', 'arrest', 'colleague', 'abderaouf', 'arselane', 'tebessa', 'participation', 'hirak', 'size', 'report']"
8059770,Algeria,Protests,Peaceful protest,0,"['ohanet', 'villager', 'held', 'protest', 'sit', 'commune', 'amenas', 'illizi', 'amenas', 'denounce', 'power', 'cut', 'water', 'shortage', 'affecting', 'size', 'report']"
8059517,Uganda,Protests,Protest with intervention,0,"['group', 'youth', 'demonstrated', 'death', 'young', 'man', 'killed', 'policeman', 'previous', 'day', 'kamuli', 'eastern', 'police', 'force', 'intervened', 'tear', 'gas', 'live', 'bullet', 'suppress', 'demonstration', 'size', 'report']"
8059521,Nigeria,Protests,Peaceful protest,0,"['group', 'linked', 'coalition', 'civil', 'society', 'organisation', 'took', 'street', 'oshogbo', 'osogbo', 'lga', 'osun', 'demonstration', 'criminality', 'insecurity', 'country', 'size', 'report']"
8059524,Nigeria,Protests,Peaceful protest,0,"['human', 'right', 'activist', 'took', 'street', 'ibadan', 'akinyele', 'lga', 'oyo', 'demonstration', 'criminality', 'insecurity', 'country', 'size', 'report']"
8059544,South Africa,Protests,Protest with intervention,0,"['samwu', 'ga', 'segonyana', 'municipality', 'worker', 'gathered', 'outside', 'council', 'chamber', 'kuruman', 'john', 'taolo', 'gaetsewe', 'northern', 'cape', 'demonstration', 'regarding', 'coronavirus', 'danger', 'allowance', 'group', 'tried', 'enter', 'meeting', 'discussing', 'current', 'worker', 'strike', 'stopped', 'police', 'size', 'report']"
8059548,Algeria,Protests,Peaceful protest,0,"['young', 'people', 'blocked', 'road', 'leading', 'sonalgaz', 'siege', 'wilaya', 'djelfa', 'djelfa', 'denounce', 'cancellation', 'recruitment', 'campaign', 'region', 'energy', 'company', 'size', 'report']"
8059549,Algeria,Protests,Peaceful protest,0,"['around', 'reported', 'dozen', 'beneficiary', 'residence', 'project', 'held', 'protest', 'sit', 'front', 'wilaya', 'saida', 'saida', 'denounce', 'socio', 'economic', 'hardship', 'size', 'dozen']"
8059578,Liberia,Protests,Peaceful protest,0,"['hundred', 'resident', 'demonstrated', 'gbah', 'foboi', 'town', 'assumedly', 'around', 'robertsport', 'town', 'upper', 'garwula', 'subdivision', 'commonwealth', 'grand', 'cape', 'mount', 'delay', 'nec', 'electoral', 'body', 'certificate', 'elected', 'senator', 'size', 'hundred']"
8059582,Somalia,Protests,Peaceful protest,0,"['several', 'local', 'resident', 'protested', 'police', 'brutality', 'police', 'force', 'killed', 'man', 'kulmis', 'village', 'jowhar', 'town', 'jowhar', 'middle', 'shabelle', 'size', 'report']"
8059840,Mauritania,Protests,Peaceful protest,0,"['around', 'reported', 'fgte', 'sipes', 'slem', 'snem', 'cde', 'held', 'protest', 'sit', 'front', 'wilaya', 'tiris', 'zemmour', 'zouerat', 'tiris', 'zemmour', 'fderick', 'demand', 'improvement', 'teacher', 'working', 'condition', 'size', 'report']"
8059586,South Africa,Protests,Peaceful protest,0,"['parent', 'shut', 'primary', 'school', 'east', 'london', 'buffalo', 'city', 'eastern', 'cape', 'demonstration', 'claim', 'inflated', 'lease', 'agreement', 'school', 'unsuitable', 'property', 'size', 'report']"
8059338,Namibia,Protests,Peaceful protest,0,"['nfua', 'fisherman', 'took', 'street', 'walvis', 'bay', 'walvis', 'bay', 'urban', 'erongo', 'demonstration', 'demand', 'removal', 'association', 'regional', 'representative', 'irregular', 'contract', 'size']"
8059348,Nigeria,Protests,Excessive force against protesters,0,"['group', 'gathered', 'abuja', 'abuja', 'lga', 'federal', 'capital', 'territory', 'demonstration', 'demand', 'end', 'insecurity', 'country', 'according', 'report', 'police', 'shot', 'live', 'bullet', 'group', 'shooting', 'injuring', 'activist', 'authority', 'denied', 'incident', 'size', 'report']"
8059604,South Africa,Protests,Peaceful protest,0,"['score', 'private', 'paramedic', 'marched', 'office', 'kwazulu', 'natal', 'health', 'mec', 'pietermaritzburg', 'umgungundlovu', 'kwazulu', 'natal', 'demonstration', 'called', 'collapse', 'business', 'government', 'size', 'score']"
8059368,South Africa,Protests,Peaceful protest,0,"['parent', 'college', 'current', 'former', 'student', 'took', 'street', 'irene', 'city', 'tshwane', 'gauteng', 'demonstration', 'racism', 'lack', 'transformation', 'diversity', 'institution', 'size', 'report']"
8059631,Algeria,Protests,Peaceful protest,0,"['worker', 'etrhb', 'haddad', 'company', 'held', 'protest', 'sit', 'algiers', 'dar', 'el', 'beida', 'alger', 'dar', 'el', 'beida', 'demand', 'payment', 'emolument', 'size', 'report']"
8059632,Morocco,Protests,Peaceful protest,0,"['safi', 'bar', 'council', 'held', 'protest', 'sit', 'safi', 'marrakech', 'safi', 'safi', 'denounce', 'justice', 'decision', 'consider', 'irregular', 'unfair', 'size', 'report']"
8059377,Senegal,Protests,Peaceful protest,0,"['hundred', 'resident', 'demonstrated', 'nimzatt', 'village', 'koussy', 'subdivision', 'diende', 'sedhiou', 'lack', 'electricity', 'size', 'hundred']"
8059402,Uganda,Protests,Peaceful protest,0,"['airport', 'taxi', 'driver', 'demonstrated', 'new', 'coronavirus', 'security', 'measure', 'affecting', 'business', 'entebbe', 'airport', 'entebbe', 'wakiso', 'size', 'report']"
8059403,Uganda,Protests,Peaceful protest,0,"['local', 'resident', 'demonstrated', 'need', 'establish', 'armed', 'force', 'control', 'animal', 'attack', 'karusandara', 'busongora', 'kasese', 'size', 'report']"
8059765,Algeria,Protests,Peaceful protest,0,"['resident', 'cheikh', 'amoud', 'neighborhood', 'held', 'protest', 'sit', 'bordj', 'badji', 'mokhtar', 'adrar', 'bordj', 'badji', 'mokhtar', 'denounce', 'water', 'shortage', 'affecting', 'size', 'report']"
8059545,Ethiopia,Protests,Peaceful protest,0,"['protest', 'slogan', 'voice', 'independence', 'sovereignty', 'held', 'hosaena', 'city', 'hadiya', 'snnp', 'size', 'report']"
8059546,Algeria,Protests,Peaceful protest,0,"['thirty', 'merchant', 'held', 'protest', 'sit', 'sayada', 'mostaganem', 'sayada', 'denounce', 'increase', 'shop', 'rent', 'price', 'decided', 'commune', 'size']"
8059301,Egypt,Protests,Protest with intervention,0,"['police', 'force', 'dispersed', 'approximately', 'worker', 'egyptian', 'iron', 'steel', 'company', 'protested', 'company', 'headquarters', 'cairo', 'helwan', 'helwan', 'cairo', 'board', 'director', 'decided', 'close', 'factory', 'end', 'employment', 'worker', 'starting', 'ten', 'worker', 'arrested', 'detained', 'hour', 'size', 'approximately']"
8059559,Ethiopia,Protests,Peaceful protest,0,"['protest', 'slogan', 'voice', 'independence', 'sovereignty', 'held', 'around', 'legehar', 'adebaby', 'dire', 'dawa', 'gende', 'kore', 'dire', 'dawa', 'size', 'report']"
8059560,Ethiopia,Protests,Peaceful protest,0,"['protest', 'slogan', 'voice', 'independence', 'sovereignty', 'held', 'addis', 'ababa', 'stadium', 'addis', 'ababa', 'region', 'addis', 'ababa', 'protester', 'took', 'part', 'asked', 'u', 'reconsider', 'wrong', 'policy', 'ethiopia', 'size']"
8059561,Ethiopia,Protests,Peaceful protest,0,"['protest', 'slogan', 'voice', 'independence', 'sovereignty', 'held', 'harar', 'abadir', 'harari', 'size', 'report']"
8059562,Ethiopia,Protests,Peaceful protest,0,"['protest', 'slogan', 'voice', 'independence', 'sovereignty', 'held', 'gambella', 'gambela', 'town', 'agnewak', 'gambella', 'size', 'report']"
8059818,Uganda,Protests,Protest with intervention,0,"['bibanja', 'holder', 'demonstrated', 'land', 'grabbing', 'dispute', 'kakuuto', 'kyotera', 'central', 'police', 'force', 'intervened', 'restore', 'calm', 'size']"
8059563,Ethiopia,Protests,Peaceful protest,0,"['protest', 'slogan', 'voice', 'independence', 'sovereignty', 'held', 'asosa', 'asosa', 'assosa', 'benshangul', 'gumuz', 'size', 'report']"
8059565,Ethiopia,Protests,Peaceful protest,0,"['protest', 'slogan', 'voice', 'independence', 'sovereignty', 'held', 'sodo', 'sodo', 'town', 'welayta', 'size', 'report']"
8059823,Uganda,Protests,Peaceful protest,0,"['local', 'resident', 'demonstrated', 'need', 'water', 'supply', 'lwabiyata', 'buruli', 'nakasongola', 'size', 'report']"
8059587,South Africa,Protests,Peaceful protest,0,"['ha', 'mutoti', 'tshilungoma', 'resident', 'closed', 'valve', 'reservoir', 'nandoni', 'dam', 'near', 'thohoyandou', 'vhembe', 'limpopo', 'demonstration', 'demand', 'water', 'supply', 'region', 'group', 'also', 'chased', 'away', 'worker', 'security', 'personnel', 'size', 'report']"
8069318,Egypt,Protests,Protest with intervention,0,"['egyptian', 'police', 'force', 'arrested', 'unspecified', 'number', 'monk', 'protesting', 'confiscation', 'demolition', 'land', 'belonging', 'st', 'markarius', 'monastery', 'wadi', 'al', 'raian', 'fayoum', 'city', 'fayoum', 'coptic', 'church', 'unable', 'pay', 'rental', 'fee', 'egyptian', 'government', 'coronavirus', 'monk', 'released', 'detention', 'size', 'report']"
8059401,Uganda,Protests,Peaceful protest,0,"['boda', 'boda', 'rider', 'demonstrated', 'presented', 'petition', 'violence', 'extortion', 'perpetrated', 'police', 'force', 'gulu', 'city', 'northern', 'size']"
8059659,Uganda,Protests,Peaceful protest,0,"['people', 'living', 'disability', 'pwds', 'demonstrated', 'lack', 'access', 'coronavirus', 'vaccine', 'lira', 'northern', 'size', 'report']"
8059663,Madagascar,Protests,Protest with intervention,0,"['street', 'trader', 'demonstrated', 'new', 'regulation', 'regarding', 'sell', 'good', 'antananarivo', 'antananarivo', 'renivohitra', 'analamanga', 'police', 'dispersed', 'crowd', 'tear', 'gas', 'size', 'report']"
8059667,Uganda,Protests,Peaceful protest,0,"['medical', 'camp', 'meeting', 'people', 'living', 'albinism', 'demonstrated', 'need', 'fight', 'human', 'right', 'violation', 'discrimination', 'people', 'living', 'albinism', 'merikit', 'tororo', 'eastern', 'size', 'report']"
8059729,Senegal,Protests,Protest with intervention,0,"['group', 'supporter', 'pastef', 'opposition', 'party', 'demonstrated', 'diourbel', 'town', 'diourbel', 'demand', 'release', 'people', 'arrested', 'previous', 'demonstration', 'arrest', 'pastef', 'leader', 'police', 'force', 'intervened', 'arrested', 'demonstrator', 'size', 'report']"
8059761,Nigeria,Protests,Peaceful protest,0,"['member', 'apc', 'gathered', 'front', 'party', 'secretariat', 'acme', 'road', 'ogba', 'ifako', 'lga', 'lagos', 'demonstration', 'stated', 'illegal', 'unjustified', 'cancellation', 'apc', 'primary', 'somolu', 'lga', 'size', 'report']"
8059516,Uganda,Protests,Peaceful protest,0,"['relative', 'friend', 'journalist', 'died', 'day', 'demonstrated', 'alleged', 'negligence', 'extortion', 'hospital', 'staff', 'mengo', 'kampala', 'central', 'size', 'report']"
8059773,Algeria,Protests,Peaceful protest,0,"['citizen', 'held', 'ouadhias', 'tizi', 'ouzou', 'ouadhias', 'demand', 'liberation', 'hirak', 'activist', 'size', 'report']"
8069275,Algeria,Protests,Peaceful protest,0,"['subscriber', 'social', 'housing', 'program', 'aadl', 'held', 'sit', 'front', 'ministry', 'housing', 'algiers', 'sidi', 'hamed', 'alger', 'bouzareah', 'denounce', 'delay', 'start', 'construction', 'home', 'size', 'report']"
8059547,Algeria,Protests,Peaceful protest,0,"['resident', 'held', 'protest', 'sit', 'front', 'commune', 'ahl', 'el', 'ksar', 'bouira', 'ahl', 'el', 'ksar', 'demand', 'release', 'four', 'villager', 'arrested', 'th', 'hirak', 'protest', 'bouira', 'size', 'report']"
8059310,Malawi,Protests,Peaceful protest,0,"['female', 'police', 'officer', 'took', 'street', 'mponela', 'dowa', 'central', 'demonstration', 'raise', 'awareness', 'regarding', 'gender', 'based', 'violence', 'gbv', 'event', 'part', 'day', 'joint', 'operation', 'regarding', 'issue', 'size', 'report']"
8059314,Mali,Protests,Peaceful protest,0,"['number', 'resident', 'demonstrated', 'city', 'kayes', 'kayes', 'kayes', 'demonstrator', 'called', 'cooperation', 'mali', 'russia', 'size', 'report']"
8059328,Morocco,Protests,Peaceful protest,0,"['hundred', 'al', 'adl', 'wa', 'al', 'ihssane', 'member', 'held', 'protest', 'sit', 'safi', 'marrakech', 'safi', 'safi', 'commemorate', 'death', 'kamal', 'al', 'omari', 'february', 'activist', 'killed', 'demand', 'transparent', 'investigation', 'regarding', 'death', 'size', 'hundred']"
8059584,South Africa,Protests,Peaceful protest,0,"['samwu', 'member', 'gathered', 'outside', 'cape', 'town', 'civic', 'centre', 'city', 'cape', 'town', 'gauteng', 'demonstration', 'intimidation', 'shop', 'steward', 'claim', 'unfair', 'treatment', 'racial', 'discrimination', 'authority', 'size', 'report']"
8059625,Algeria,Protests,Peaceful protest,0,"['hundred', 'resident', 'held', 'protest', 'aokas', 'bejaia', 'aokas', 'demand', 'liberation', 'hirak', 'activist', 'denounce', 'th', 'legislative', 'election', 'size', 'hundred']"
8059627,Algeria,Protests,Peaceful protest,0,"['hundred', 'resident', 'held', 'protest', 'chemini', 'bejaia', 'chemini', 'demand', 'liberation', 'hirak', 'activist', 'mohand', 'ouramtane', 'haddadou', 'size', 'hundred']"
8059628,Algeria,Protests,Peaceful protest,0,"['hundred', 'resident', 'held', 'protest', 'kherrata', 'bejaia', 'kherrata', 'th', 'hirak', 'protest', 'size', 'hundred']"
8048390,Zambia,Protests,Peaceful protest,0,"['alcohol', 'trader', 'gathered', 'comesa', 'market', 'lusaka', 'lusaka', 'lusaka', 'demonstration', 'continued', 'shortage', 'alcohol', 'region', 'size', 'report']"
8048652,Mali,Protests,Peaceful protest,0,"['number', 'resident', 'demonstrated', 'town', 'aguelhok', 'tessalit', 'kidal', 'demonstrator', 'demanded', 'minusma', 'base', 'relocated', 'away', 'residential', 'area', 'size', 'report']"
8048415,Algeria,Protests,Protest with intervention,0,"['algerian', 'police', 'dispersed', 'protest', 'tlemcen', 'tlemcen', 'th', 'hirak', 'protest', 'number', 'activist', 'arrested', 'size', 'report']"
8048416,Algeria,Protests,Protest with intervention,0,"['algerian', 'police', 'dispersed', 'protest', 'boumerdes', 'boumerdes', 'th', 'hirak', 'protest', 'number', 'activist', 'arrested', 'size', 'report']"
8048418,Algeria,Protests,Protest with intervention,0,"['algerian', 'police', 'dispersed', 'protest', 'jijel', 'jijel', 'th', 'hirak', 'protest', 'number', 'activist', 'arrested', 'size', 'report']"
8048428,Nigeria,Protests,Peaceful protest,0,"['around', 'reported', 'youth', 'member', 'progressive', 'congress', 'staged', 'demonstration', 'front', 'house', 'lagos', 'state', 'chief', 'staff', 'alausa', 'ikeja', 'lga', 'lagos', 'alleged', 'imposition', 'local', 'government', 'candidate', 'size', 'report']"
8048432,South Africa,Protests,Peaceful protest,0,"['hundred', 'worker', 'retailer', 'store', 'affiliated', 'saccawau', 'took', 'street', 'johannesburg', 'sandton', 'city', 'johannesburg', 'gauteng', 'demonstration', 'working', 'condition', 'retrenchment', 'reduced', 'working', 'hour', 'among', 'others', 'group', 'announced', 'strike', 'size', 'hundred']"
8059725,South Africa,Protests,Peaceful protest,0,"['member', 'vaal', 'consultative', 'assembly', 'vca', 'conjunction', 'sanco', 'cosatu', 'sacp', 'gathered', 'outside', 'emfuleni', 'local', 'municipality', 'office', 'vanderbijlpark', 'sedibeng', 'gauteng', 'service', 'delivery', 'demonstration', 'corruption', 'size', 'report']"
8059730,Senegal,Protests,Peaceful protest,0,"['resident', 'demonstrated', 'keur', 'mbaye', 'fall', 'neighborhood', 'dakar', 'city', 'plateau', 'dakar', 'denounce', 'sale', 'game', 'area', 'private', 'actor', 'size', 'report']"
